filename,id,input_text,subject,target,subject1,subject2,subject3,target1,target2,target3,scenario,mechanism_Affection,mechanism_Intent,mechanism_Attitude,mechanism,domain,culture,label_Affection,label_Intent,label_Attitude,rationale,skipped,abandon
attitude_9193.png,attitude_3911,laughs in [majority of u.s crime rate],meme poster,the black,forum moderator,opinion columnist,brand marketing page,crime suspects,police practices,political groups,Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Online & Social Media,General Culture,NULL,NULL,Hostile,"[Anchor]
- Text evidence: ""laughs in [majority of u.s crime rate]"" — literal tone: mocking/negative.
- Visual evidence: two people laughing openly; one person has an arm around the other; visible broad smiles; neutral indoor background.
- Cross-modal setup: a cheerful photo is paired with a caption that links that cheer to an implied group associated with U.S. crime.

[Pivot]
- Mechanism: dominant_detachment.
- Trigger rule: The caption reduces the implied group to a punchline and attributes moral/behavioral blame while the image's cheer creates ironic dismissal; this activates Character Blaming as the sub-logic.

[Inference]
- Attitude label: Contemptuous.
- Subject/target justification: The meme poster expresses contempt toward people implied to constitute the majority of U.S. crime by mocking them.
- Domain/Culture usage: In Online & Social Media, terse meme formats amplify stereotype-based mockery; General Culture provides no additional disambiguation.",False,False
affection_7449.png,affection_1086,"i'm not interupting anything personal, am i? yeah niles, we just eloped. i'm your new mom. well, welcome to the family mom!",son,new mom,family friend,wedding planner,marriage officiant,friends,neighbors,guests,Affection,affective_deception,NULL,NULL,affective_deception,Family Conversations,General Culture,Disgusted,NULL,NULL,"[Anchor]
- Text evidence: ""i'm your new mom."" (literal tone: declarative/neutral). 
- Visual evidence: three people seated together on a couch; a woman leaning forward toward a boy; a man and boy making eye contact with the woman; relaxed living-room setting. 
- Cross-modal setup: the blunt announcement in text is paired with a casual, domestic scene rather than a tense confrontation.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: the plain declarative line is softened by the warm, informal visual context, forcing a non-literal, affiliative reading. 
- Minimal justification: the mismatch reframes the statement as playful introduction and acceptance.

[Inference]
- Emotion label: Happy.
- Subject/target justification: the new mom is implicitly shown as being welcomed/accepted by the family. 
- Domain/Culture provides no additional disambiguation.",False,False
174.mp4,attitude_7006,"yeah, you know, it's fun, it's cool",Mateo,her suggestion,coworker,customer,store manager,a posted notice,a store policy sign,a printed advertisement,Attitude,NULL,NULL,protective_distancing,protective_distancing,Workplace,General Culture,NULL,NULL,Indifferent,"[Anchor]
- Text evidence: ""yeah, you know, it's fun, it's cool"" — literal tone: neutral. 
- Visual evidence: employee vest and name tag reading MATEO; hands clasped in front; reserved facial expressions and slight body withdrawal while facing the woman. 
- Cross-modal setup: the spoken line is casual approval while the images show a guarded, minimally engaged posture.

[Pivot]
- Mechanism: protective_distancing. 
- Trigger rule: the speaker's noncommittal phrasing combined with closed posture signals withdrawal of emotional engagement rather than genuine warmth; this is Emotional Withdrawal. Minimal justification: short, flat praise plus reserved body language indicates reluctance to fully endorse the topic.

[Inference]
- Attitude label: Indifferent. 
- Subject/target justification: The speaker (Mateo) expresses casual, noncommittal approval toward the woman/addressee rather than active support. 
- Domain/Culture provides no additional disambiguation.",False,False
affection_3951.png,affection_3684,that moment you realize if you turn your head you're a dead man,poster,unseen threat,spectator,fan,onlooker,audience applause reaction,sports team supporters,playful teasing comment,Affection,multimodal_incongruity,NULL,NULL,multimodal_incongruity,Online & Social Media,General Culture,Fearful,NULL,NULL,"[Anchor]
- Text evidence: ""if you turn your head you're a dead man"" (literal tone: threatening/negative).
- Visual evidence: a crowd of spectators clapping/cheering; central woman smiling with hands clasped; stadium railing and seats visible.
- Cross-modal setup: The caption claims imminent danger while the photo shows joyful sports spectators at a game.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: The threatening caption conflicts with a positive, celebratory image, forcing an ironic, non-literal reading where danger is implied rather than shown.
- Minimal justification: Because no visible threat appears, the line reads as humorous hyperbole that signals nervous anticipation.

[Inference]
- Emotion label: Fearful.
- Subject/target justification: The poster/speaker is portrayed as feeling tense or apprehensive about turning their head toward an implied unseen threat.
- Domain/Culture usage: Domain/Culture provides no additional disambiguation.",False,False
135.mp4,attitude_7005,jeff? what are you doing here?,the speaker,Jeff,woman with bag,the volunteer,the passerby,volunteer,vendor,driver,Attitude,NULL,NULL,dominant_affiliation,dominant_affiliation,Public & Service,General Culture,NULL,NULL,Concerned,"[Anchor]
- Text evidence: ""jeff? what are you doing here?"" (neutral/negative questioning tone).
- Visual evidence: man approaching the table smiling; woman facing him with furrowed brow and pursed lips; another woman at table looks surprised; hands in pockets and slight backward lean. 
- Cross-modal setup: the spoken question of surprise pairs with a visual of the man entering and the addressee showing skeptical facial expression.

[Pivot]
- Mechanism: dominant_detachment.
- Trigger rule: the speaker's skeptical question asserts a vetoing stance toward the other's presence (power-positioning via high-ground skepticism) while the image shows physical and facial distancing; this functions as Invalidation. Minimal justification: the wording frames Jeff's presence as unexpected/illegitimate and the frown/lean-back confirms dismissal.

[Inference]
- Attitude label: Dismissive. The speaker (subject) implicitly positions herself above Jeff (target) by questioning the legitimacy of his presence. Domain/Culture provides no additional disambiguation.",False,False
intent_4899.png,intent_5531,is your name winter? because you'll be coming soon,speaker,the listener,photographer,editor,fan,the celebrity,the passerby,the subject,Intent,NULL,malicious_manipulation,NULL,malicious_manipulation,Intimate Relationships,General Culture,NULL,mock,NULL,"[Anchor]
- Text evidence: The line ""is your name winter? because you'll be coming soon"" uses a playful double entendre where ""coming"" implies sexual climax presented as a joke.
- Visual evidence: A smiling, well-dressed man in a red-carpet style close-up matches a confident flirtatious delivery typical of pickup lines.

[Pivot]
- Cross-modal setup: Humor masks a direct sexual proposition; the speaker uses provocation and innuendo to reduce responsibility while prompting arousal or acquiescence.

[Inference]
- Intent: The speaker aims to solicit sexual attention from the listener through a provocative, joking pickup line.",False,False
attitude_2944.png,attitude_4524,why isn't my drain working? probably cause the pipe's black,man at sink,woman in background,struggling man,plumber,child,woman,man,household owner,Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Intimate Relationships,General Culture,NULL,NULL,Dismissive,"[Anchor]
- Text evidence: ""probably cause the pipe's black"" (negative tone). 
- Visual evidence: man recoiling at a spraying sink, water splashing from the drain, tools on the counter, woman standing in background on the phone looking disengaged. 
- Cross-modal setup: the verbal line offers a curt, flippant diagnosis while the image shows an active plumbing mishap and a partner who is present but emotionally distant.

[Pivot]
- Mechanism: dominant_detachment. 
- Trigger rule: the short, dismissive reply verbally invalidates the complaint (Invalidation) and creates moral/intellectual distance; this aligns with the image’s showing of the partner physically present but emotionally cut off. Minimal justification: the wording refuses serious engagement with the problem and the partner’s posture matches that withdrawal.

[Inference]
- Attitude label: Dismissive. 
- Subject/target justification: the woman (speaker) implicitly treats the man’s concern as unworthy of careful attention. 
- Domain/Culture provides disambiguation: in intimate relationships this terse, sarcastic diagnosis reads as emotional dismissal rather than practical help.",False,False
attitude_8632.png,attitude_4897,looking at you sorry no cure,meme poster judgment,framed as incurable person,hospital administrator,nurse practitioner,medical student,family member at bedside,nurse checking vital signs,medical equipment on stand,Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Public & Service,General Culture,NULL,NULL,Contemptuous,"[Anchor]
- Text evidence: ""sorry no cure"" (negative). 
- Visual evidence: clinician in a white coat with stethoscope holding a tablet; a person lying in a hospital bed wearing a gown and wristband; clinician standing while the patient reclines and looks up. 
- Cross-modal setup: The blunt caption overlays a clinical scene where an authority figure faces a vulnerable patient.

[Pivot]
- Mechanism: dominant_detachment.
- Trigger rule: The wording is a terse negation delivered from a position of medical authority (power-positioning via wording) while the image shows physical and role hierarchy; this operates as Invalidation. The combination frames the patient’s hope as unworthy of engagement.

[Inference]
- Attitude label: Dismissive.
- Subject/target justification: The speaker (doctor/meme voice) is presented as an authority dismissing the patient's prospects. 
- Domain/Culture provides no additional disambiguation.",False,True
attitude_7071.png,attitude_6896,"the latest toy has hit the shops it's a talking muslim doll nobody knows what the fuck its says, because no one has the guts to pull the string",post author,Muslims,website moderator,content curator,toy seller,dolls,immigrants,refugees,Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Online & Social Media,General Culture,NULL,NULL,Hostile,"[Anchor]
- Text evidence: quote ""no one has the guts to pull the string"" (negative tone).
- Visual evidence: hijab-wearing doll in close-up, hands holding the doll, toy clothing visible, neutral indoor background.
- Cross-modal setup: the image shows an innocuous hijab-wearing doll while the caption frames it as something frightening or taboo.

[Pivot]
- Mechanism: dominant_detachment.
- Trigger rule: the speaker asserts moral/intellectual superiority by portraying the target group as dangerous and avoided, using derisive language and fear-framing; this aligns with Character Blaming (target depicted as inherently threatening). Minimal justification: the wording delegitimizes the group and withdraws regard while the image remains nonthreatening.

[Inference]
- Attitude label: Contemptuous.
- Subject/target justification: the post author directs contempt toward Muslims by mocking and implying fear of them. Domain/Culture provides no additional disambiguation.",False,False
1_3660.mp4,intent_8475,There a new girlfriend in there? 'Cause you might need one.,speaker,male friend,blonde woman,female observer,laughing patron,bespectacled man,event staff,kitchen staff,Intent,NULL,benevolent_provocation,NULL,benevolent_provocation,Friend Group,General Culture,NULL,mock,NULL,"[Anchor]
- Text evidence: ""'Cause you might need one."" (positive tone).
- Visual evidence: woman standing with arms crossed and a slight smile; man bent over smiling/laughing; others nearby holding food in a casual setting.
- Cross-modal setup: The spoken line is a teasing suggestion while visuals show amused body language and laughter.

[Pivot]
- Mechanism: benevolent_provocation.
- Trigger rule: The joking verbal quip plus amused facial expressions and laughter operates as a mild provocation to elicit embarrassment or a reaction.
- Minimal justification: These aligned cues point to provoking a playful response or nudging social behavior rather than insulting.

[Inference]
- Emotion label: Happy.
- Subject/target justification: The speaker displays playful happiness directed at the addressee by teasing him.
- Domain/Culture usage: In a friend group this behavior is interpreted as affectionate teasing rather than hostility.",False,False
intent_3753.png,intent_5992,"half my problems are caused by my tone of voice & sarcasm everyone thinks i'm either mad, arguing, or just an asshole while actually i'm just talking",poster,audience,event organizer,attention-seeking follower,close friend,comment section,moderation team,platform algorithms,Intent,NULL,malicious_manipulation,NULL,malicious_manipulation,Online & Social Media,General Culture,NULL,condemn,NULL,"[Anchor]
- Text evidence: The caption frames interpersonal problems as caused by the speaker's tone and frames others as mischaracterizing them (""everyone thinks...while actually"").
- Visual evidence: The image shows a calm, affable face that contrasts with the accusation of being an ""asshole,"" creating a surface–deep mismatch.
[Pivot]
- Mechanism: expressive_aggression (veiled venting/deflection). The speaker publicly vents about being unfairly judged to redirect responsibility and shame critics without direct confrontation.
[Inference]
- Intent label: avoid blame — the poster aims to deflect fault and solicit understanding from the audience.",False,True
affection_7019.png,affection_4973,they want this not because they love you they need to mix breed to preserve their species,poster,the black,photographer,bystander,shopkeeper,professional models,random strangers,street performers,Affection,multimodal_incongruity,NULL,NULL,multimodal_incongruity,Intimate Relationships,General Culture,Disgusted,NULL,NULL,"[Anchor]
- Text evidence: ""they need to mix breed to preserve their species"" (literal tone: negative/derogatory). 
- Visual evidence: a smiling couple of different racial backgrounds embracing on a city street; both look affectionate and close. 
- Cross-modal setup: the caption dehumanizes and denies genuine love while the photo shows a clearly affectionate pairing.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: the hateful, dehumanizing caption directly contradicts the image of mutual affection, producing a hostile, contemptuous reading. 
- Minimal justification: the conflict forces interpretation of the poster's attitude rather than the pictured emotion.

[Inference]
- Emotion label: Disgusted.
- Subject/target justification: the poster expresses disgust/dehumanization directed at the interracial couple. 
- Domain/Culture provides no additional disambiguation.",False,False
attitude_7557.png,attitude_5504,"islam ""i will instill terror into the hearts of the un believers: smite ye above their necks and smite all their finger-tips off."" quran 8:12",poster or meme author,Islam,extremist militant,islamic scholar,online troll,quran,jihadists,sharia,Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Online & Social Media,Arab Culture,NULL,NULL,Contemptuous,"[Anchor]
- Text evidence: ""i will instill terror into the hearts"" (negative tone). 
- Visual evidence: blurred figures running in a dark corridor; a central person appearing to run toward the camera; strong motion blur. 
- Cross-modal setup: The quoted violent verse is labeled ""islam"" and overlaid on an image of people fleeing, aligning the scripture's violence with imagery of flight.

[Pivot]
- Mechanism: dominant_detachment. Trigger rule: the poster pairs a violent scripture quotation with imagery of people running to attribute dangerous, violent character to Islam, exercising moral judgment and exclusion; this is Character Blaming. Minimal justification: the juxtaposition condemns rather than neutrally cites the text.

[Inference]
- Attitude label: Contemptuous. Subject/target justification: the meme author (subject) presents Islam (target) as inherently violent. Domain/Culture provides no additional disambiguation.",False,False
2_343.mp4,affection_5586,"So to sum up, I'm Professor Geller.",Professor Geller (the speaker),the students / audience,college student (the speaker),visiting alumnus (the speaker),department administrator (the speaker),the faculty members,campus security,administrative staff,Affection,multimodal_incongruity,NULL,NULL,multimodal_incongruity,Education & Campus,General Culture,Bad,NULL,NULL,"[Anchor]
- Text evidence: ""So to sum up, I'm Professor Geller."" (literal tone: neutral/declaring).
- Visual evidence: standing before a whiteboard; hands on hips; holding a book/notes; erect, chest-forward posture.
- Cross-modal setup: The utterance is a neutral self-identification while the audio and posture convey a dismissive, authoritative delivery.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: The literal neutral text is contradicted by vocal tone and body language that negate its plain meaning and imply aloofness/condescension.
- Minimal justification: The affect is not in the words but emerges when tone/posture reframes the statement nonliterally.

[Inference]
- Emotion label: Bad.
- Subject/target justification: The speaker (Professor Geller) appears detached/condescending toward the students/audience.
- Domain/Culture usage: In an Education & Campus setting, this summarizing self-introduction delivered with that posture commonly signals academic aloofness rather than a neutral summary.",False,False
intent_0090.jpg,intent_0081,"<user> this random guy on flixster calls you out for trying to be "" too cool "" ; how is your career going to survive this ?",message sender,the recipient,message recipient,platform moderator,news reporter,the director,the studio exec,the actor,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Online & Social Media,General Culture,NULL,denounce,NULL,"[Anchor]
- Text evidence: The sender quotes a Flixster user calling someone ""too cool"" and asks rhetorically ""how is your career going to survive this?"" in a mocking tone. Visual evidence: Screenshot shows a critical user review calling out ""too cool for you"" reviewers and disparaging certain critics.

[Pivot]
- Cross-modal setup: Sharing that review with a taunting question reframes an incidental critique as a reputational attack; the sender uses the review to amplify embarrassment rather than neutrally inform.

[Inference]
- Intent: The sender aims to publicly embarrass and provoke the recipient into a defensive reaction.",False,False
attitude_6540.png,attitude_2471,someone's been getting more than 50 cents a day,meme poster,shirtless overweight teenage boy,social media influencer,forum moderator,brand account,shirtless adult male athlete,overweight female college student,fully clothed teenage girl,Attitude,NULL,NULL,dominant_detachment,dominant_detachment,Online & Social Media,General Culture,NULL,NULL,Contemptuous,"[Anchor]
- Text evidence: ""someone's been getting more than 50 cents a day"" (negative/mocking tone). 
- Visual evidence: shirtless adolescent male, visibly overweight torso, slightly strained facial expression, outdoor grassy background. 
- Cross-modal setup: The caption applies a numeric punchline to the pictured body, aligning words and image to ridicule the person visually.

[Pivot]
- Mechanism: dominant_detachment. 
- Trigger rule: The caption adopts a superior, mocking observation that attributes blame to the target (Character Blaming), using derision to assert moral/intellectual high ground over the person shown; image vulnerability plus sneering text creates dismissive contempt. 

[Inference]
- Attitude label: Contemptuous. 
- Subject/target justification: The meme poster expresses contempt toward the depicted boy by mocking his body. 
- Domain/Culture provides no additional disambiguation.",False,True
affection_3044.png,affection_1698,when i grow up i'm going to be a famous doctor,child,own future,patient,model,actor,medical prognosis,treatment team,parental hopes,Affection,multimodal_incongruity,NULL,NULL,multimodal_incongruity,Family Conversations,General Culture,Sad,NULL,NULL,"[Anchor]
- Text evidence: ""when i grow up i'm going to be a famous doctor"" (positive/aspirational). 
- Visual evidence: bald child with hands propping chin; a calm, contemplative facial expression; soft, blurred outdoor background. 
- Cross-modal setup: The caption states a bright future while the photo shows a quietly pensive child, so the two combine on the surface.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: The upbeat aspiration conflicts with the image's poignant visual cues, creating a bittersweet or ironic reading rather than plain pride. 
- Minimal justification: The visual vulnerability reframes the caption as hopeful yet melancholic.

[Inference]
- Emotion label: Sad.
- Subject/target justification: The child is inferred to feel wistful/sad about their own future. 
- Domain/Culture: Domain/Culture provides no additional disambiguation.",False,False
208.mp4,affection_5409,"i thought you all should know, 20 minutes ago at 1:37 p.m., biscuit took her last breath.",speaker,death of Biscuit,older male walking vending,male employee writing,other store employees break,workplace talk breakarea,break near vending machine,store employees daily schedule,Affection,figurative_semantics,NULL,NULL,figurative_semantics,Workplace,General Culture,Sad,NULL,NULL,"[Anchor]
- Text evidence: ""biscuit took her last breath"" — literal tone: factual/neutral announcement.
- Visual evidence: speaker standing at center with a downturned mouth and strained expression; eyes appear moist; seated coworkers are silent and attentive.
- Cross-modal setup: the words report a death neutrally while audio/visual cues convey sorrow.

[Pivot]
- Mechanism: affective_deception.
- Trigger rule: neutral factual wording contrasts with vocal somberness and visible sadness, so the affect is inferred from nonverbal ""leakage.""
- Minimal justification: content could be a plain report, but delivery and faces reveal genuine grief.

[Inference]
- Emotion label: Sad.
- Subject/target justification: the speaker (Sandra) displays sadness directed toward Biscuit's death.
- Domain/Culture usage: Domain/Culture provides no additional disambiguation.",False,False
2_125.mp4,affection_5583,I mean if you hadn't initiated it I-I-I know I would've.,speaker,person addressee,friend,roommate,coworker,close friend merely,another roommate nearby,coworker another office,Affection,affective_deception,NULL,NULL,affective_deception,Intimate Relationships,General Culture,Fearful,NULL,NULL,"[Anchor]
- Text evidence: ""if you hadn't initiated it"" (literal tone: neutral/factual). 
- Visual evidence: male speaker facing an off-frame addressee; slight downward head tilt; soft/averted gaze; relaxed posture. 
- Cross-modal setup: the sentence states a conditional fact while the visuals and audio show restrained, reflective delivery that implies more than the words state.

[Pivot]
- Mechanism: affective_deception.
- Trigger rule: the surface utterance is matter-of-fact but the measured, regretful audio tone and reflective facial cues leak an underlying emotional response (masked longing/regret). 
- Minimal justification: the modalities conflict in expressivity: neutral wording vs. emotionally laden delivery.

[Inference]
- Emotion label: Sad.
- Subject/target justification: the speaker implicitly feels regretful/longing toward the addressee and the interaction described. 
- Domain/Culture usage: Intimate Relationships context supports a romantic/longing reading; General Culture provides no additional disambiguation.",False,False
373.mp4,affection_5455,"i order three jars of pumpkin spice salsa an hour ago, and i've been waiting in my car.",the customer,item missing,female store employee sitting,barista making drinks,other customers waiting,checkout equipment counter,coffee menu in shop,diners inside shop,Affection,affective_deception,NULL,NULL,affective_deception,Public & Service,General Culture,Angry,NULL,NULL,"[Anchor]
- Text evidence: ""i've been waiting in my car"" (negative/impatient). 
- Visual evidence: male customer gesturing with open palms, female employee perched on counter looking unimpressed/neutral, visible deli counter and other staff in blue vests. 
- Cross-modal setup: the utterance reports a long wait while the store staff appear casual and disengaged on camera.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: the speaker's complaint and impatient vocal tone clash with the staff's nonchalant visual posture, creating a conflict that implies irritation rather than a neutral report.
- Minimal justification: the mismatch reframes the literal report as a complaint expressing anger.

[Inference]
- Emotion label: Angry.
- Subject/target justification: the speaker (customer) is implicitly angry at the store staff/service for the delayed order.
- Domain/Culture usage: Public & Service context clarifies this is a service complaint; culture provides no additional disambiguation.",False,False
intent_6793.png,intent_3042,the granny and the tranny clinton/obama 2020 democrat's secret weapon for 2020,meme poster,Democratic politicians,campaign strategist,opinion columnist,foreign influencer,Republican politicians,online trolls,foreign governments,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Online & Social Media,General Culture,NULL,provoke,NULL,"[Anchor]
- Text evidence: The caption uses a derogatory slur ""tranny"" paired with ""granny"" over a photo of prominent Democratic figures (Hillary Clinton and Michelle Obama) smiling at a rally. Visual evidence: the image is positive/neutral, showing public political figures posing together.
[Pivot]
- Cross-modal mismatch: Positive image + insulting caption indicates the goal is not descriptive but to attack and demean. Mechanism fits expressive_aggression: using insult to vent contempt and assert dominance in a public forum.
[Inference]
- The meme aims to degrade and dehumanize Democratic figures to humiliate them and provoke hostility online.",False,False
intent_7130.png,intent_4111,go back to sleep your government is in control,meme poster,general public,state propagandist,satirical journalist,digital marketer,social media users,undecided voters,young adults,Intent,NULL,malicious_manipulation,NULL,malicious_manipulation,Online & Social Media,General Culture,NULL,mock,NULL,"[Anchor]
- Text evidence: The imperative ""go back to sleep your government is in control"" is dismissive and superficially reassuring. Visual evidence: A smiling group in aprons volunteering in a kitchen evokes normalcy, charity, and distraction.
[Pivot]
- Cross-modal setup: The calm, benign image paired with a command to be passive creates a surface of care while silencing concern; image and caption conflict with any civic alarm and recast acquiescence as harmless.
[Inference]
- Mechanism: malicious_manipulation. The poster aims to pacify viewers and suppress scrutiny of authority, discouraging dissent and promoting political passivity.",False,False
affection_9612.png,affection_1277,when you start second guessing why you started the fight,poster,the fight,onlooker,engraver,apostle,the post,the caption,the meme,Affection,multimodal_incongruity,NULL,NULL,multimodal_incongruity,Intimate Relationships,General Culture,Disgusted,NULL,NULL,"[Anchor]
- Text evidence: ""when you start second guessing why you started the fight"" (negative/regretful). 
- Visual evidence: black-and-white engraving style; crowded scene of standing and kneeling figures; a central gesturing figure among onlookers. 
- Cross-modal setup: the caption names private remorse while an old, solemn crowd scene visually frames the moment.

[Pivot]
- Mechanism: figurative_semantics.
- Trigger rule: The historical/religious scene is used metaphorically to represent an internal moral reckoning called by the caption.
- Minimal justification: The antique imagery supplies solemn, moral weight that maps onto the speaker's self-reproach.

[Inference]
- Emotion label: Sad.
- Subject/target justification: The poster is experiencing guilt/remorse directed at the argument they started.
- Domain/Culture usage: Intimate Relationships frames this as personal remorse over a partner/argument.",False,False
461.mp4,intent_8341,so if someone could clean that up.,manager speaker,employees,hr rep speaker,security guard speaker,customer speaker,customers,shoppers,visitors,Intent,NULL,malicious_manipulation,NULL,malicious_manipulation,Workplace,General Culture,NULL,mitigate,NULL,"[Anchor]
- Text evidence: ""so if someone could clean that up."" (neutral tone).
- Visual evidence: manager's tight-lipped, exasperated expression; leaning on a cane with rolled sleeves; two employees in Cloud9 vests facing him.
- Cross-modal setup: The phrasing is a hedged request while nonverbal cues show annoyance and physical avoidance.

[Pivot]
- Mechanism: prosocial_deception.
- Trigger rule: Polite indirect wording contrasts with annoyed, avoidant body language, indicating concealment to preserve politeness while shifting work.
- Minimal justification: The mismatch suggests the speaker masks a directive to avoid personal responsibility.

[Inference]
- Emotion label: Angry.
- Subject/target justification: The manager appears annoyed at the mess and pushes the task onto employees.
- Domain/Culture usage: Workplace hedging commonly delegates undesirable chores, which supports this reading.",False,False
269.mp4,intent_8318,this has gone too far!,meme poster,tiajuana hooker,forum moderator,digital archivist,ghostwriter,spring breaker,zombie fan,tourist guide,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Online & Social Media,General Culture,NULL,dominate,NULL,"[Anchor]
- Text evidence: The caption uses graphic sexual and derogatory comparisons aimed to disgust and amuse. Visual evidence: The refined ""Most Interesting Man"" persona contrasts sharply with the vulgar line. Both modalities are intentionally mismatched.  
[Pivot]
- Cross-modal reasoning: The polite, distinguished image paired with obscene text creates an incongruity that amplifies provocation; the speaker is not requesting help or concealing kindness.  
[Inference]
- Mechanism: expressive_aggression. The implicit intent is to provoke a shocked laugh and assert edgy humor to the online audience.",False,True
380.mp4,intent_8450,i was expecting you to side with me over dina.,jonah the speaker,the coworker,rival employee,store manager,hr representative,the supervisor,the assistant,the manager,Intent,NULL,malicious_manipulation,NULL,malicious_manipulation,Workplace,General Culture,NULL,mitigate,NULL,"[Anchor]
- Text evidence: ""i was expecting you to side with me"" (negative disappointed tone).
- Visual evidence: male employee with Jonah name tag and Cloud9 vest; leaning forward and gesturing to his chest; the listener shown with back turned; retail aisle setting.
- Cross-modal setup: The complaint is voiced as hurt while visuals show assertive, close posture and gesturing.

[Pivot]
- Mechanism: malicious_manipulation.
- Trigger rule: The voiced disappointment plus coercive body language converts a complaint into social pressure that exploits guilt.
- Minimal justification: The mismatch makes the utterance function as indirect coercion rather than mere venting.

[Inference]
- Emotion label: Angry.
- Subject/target justification: Jonah directs anger at the coworker for not supporting him.
- Domain/Culture usage: Domain/Culture provides no additional disambiguation.",False,False
affection_8162.png,affection_3882,"why is it when your wife or girlfriend gets pregnant, all her friends rub he belly and say ""congratulations!"" but nobody rubs your dick and says ""good job"" """,poster,pregnant,man,bystander,viewer,the father himself,online forum commenters,the unborn baby,Affection,figurative_semantics,NULL,NULL,figurative_semantics,Intimate Relationships,General Culture,Happy,NULL,NULL,"[Anchor]
- Text evidence: quote ""nobody rubs your dick and says 'good job'"" (tone: sarcastic/complaint). 
- Visual evidence: a visibly pregnant woman, two other women placing hands on her belly, smiling; an office-like background. 
- Cross-modal setup: The caption contrasts the visible congratulatory belly-touching with an imagined parallel for a man.

[Pivot]
- Mechanism: figurative_semantics.
- Trigger rule: The image's literal congratulatory touch is used as a source-domain (physical praise) mapped to a target social-emotional state (desire for recognition), making the text a metaphorical complaint. 
- Minimal justification: The gesture of rubbing the belly stands for social validation, and the caption reframes that gesture as a denied reward for men.

[Inference]
- Emotion label: Bad.
- Subject/target justification: The poster expresses mild resentment/feeling underappreciated toward the lack of social recognition from others. 
- Domain/Culture usage: Domain/Culture provides no additional disambiguation.",False,True
intent_11089.png,intent_2366,who's gonna make the sandwiches? what do we do with all these sandwiches?,meme poster,homosexuality,internet troll,wedding guest,political satirist,marriage,romance,monogamy,Intent,NULL,expressive_aggression,NULL,expressive_aggression,Intimate Relationships,General Culture,NULL,provoke,NULL,"[Anchor]
- Text evidence: The speaker poses banal logistical questions about ""making"" and ""doing"" with ""sandwiches."" Visual evidence: Photographs show couples kissing (two men and two women) rather than food. Cross-modal mismatch: The literal sandwich question clashes with romantic images, creating a belittling comparison.
[Pivot]
- Mechanism: expressive_aggression. The speaker uses an innocuous, displaced question to deliver an indirect insult aimed at the relationships rather than a direct confrontation.
[Inference]
- Intent: To disparage the pictured couples by mocking their relationships and roles.",False,False
attitude_5955.png,attitude_0541,hello brother wait is that a shotgun?,speaker,brother,dog,author,owner,dog,friend,owner,Attitude,NULL,NULL,protective_distancing,protective_distancing,Online & Social Media,General Culture,NULL,NULL,Skeptical,"[Anchor]
- Text evidence: ""wait is that a shotgun?"" (neutral tone). 
- Visual evidence: dog wearing a hat and scarf; dog gazing upward with wide eyes; no visible person or weapon in frame. 
- Cross-modal setup: the verbal alarm about a firearm contrasts with a harmless dressed dog image.

[Pivot]
- Mechanism: protective_distancing. 
- Trigger rule: the phrasing pauses and questions rather than asserts, signaling hesitation and guardedness, and the alarming text/image mismatch creates cautious withdrawal. Used sub-logic: Skeptical Distance.

[Inference]
- Attitude label: Concerned. 
- Subject/target justification: the speaker expresses concern toward the addressed ""brother"" about a possible weapon. 
- Domain/Culture provides no additional disambiguation.",False,False
affection_10967.png,affection_4968,"being able to call someone ""mine""",poster,the black,couple,hands,couch,plantation,enslavement,slave,Affection,figurative_semantics,NULL,NULL,figurative_semantics,Intimate Relationships,General Culture,Disgusted,NULL,NULL,"[Anchor]
- Text evidence: ""being able to call someone ""mine""""; literal tone: romantic/possessive positive.
- Visual evidence: close-up of two hands touching on a couch; a sepia-toned historical engraving below showing figures kneeling and a standing man gesturing in front of a colonial-style building.
- Cross-modal setup: the affectionate-sounding caption sits above an image of literal enforced ownership, creating a stark surface contrast.

[Pivot]
- Mechanism: multimodal_incongruity.
- Trigger rule: the positive possessive wording is semantically contradicted by an image of coerced ownership/slavery, forcing an ironic, critical reading.
- Minimal justification: the image reframes ""mine"" from romance to oppression, turning the caption into a moral critique.

[Inference]
- Emotion label: Angry.
- Subject/target justification: the poster expresses moral outrage toward possessive/ownership attitudes in relationships by equating ""mine"" with enforced ownership.
- Domain/Culture usage: the intimate-relationships frame makes the possessive reading salient; General Culture knowledge of slavery imagery enables the critical interpretation.",False,False
